concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
40482408,Edema of dorsum of foot,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482410,Edema of entire limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482463,Edema of suprapubic region,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482819,Edema of dorsum of hand,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482879,Edema of buttock,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482905,Firm nonpitting edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40482907,Soft pitting edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40483302,Firm pitting edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40483338,Dependent lymphedema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40483347,Skin folds visible on edematous limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40483787,Edema of extremity with extension to trunk,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40483788,Lymphovenous edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
40492237,Lymphedema care,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
42536675,Chronic edema of penis,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
42574098,NA,NA,NA,NA,Edema,peripheral_edema,Peripheral oedema,condition
42593384,NA,NA,NA,NA,Edema,peripheral_edema,Peripheral oedema,condition
42596288,NA,NA,NA,NA,Edema,peripheral_edema,Peripheral oedema,condition
42596548,NA,NA,NA,NA,Edema,peripheral_edema,Peripheral oedema,condition
42598264,NA,NA,NA,NA,Edema,peripheral_edema,Peripheral oedema,condition
42709748,Lymphedema of upper limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
42709749,Lymphedema of upper arm,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
42709835,Edema of lower leg,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
42869826,Edema present,Observation,LOINC,standard,Edema,peripheral_edema,Peripheral oedema,condition
43531690,Acquired lymphedema of lower extremity,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44782959,Edema of extremity of sudden onset,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44801742,Referral for intensive treatment of lymphoedema,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44801795,Has lymphoedema key worker,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802019,Mild lymphoedema of limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802020,Severe lymphoedema of limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802359,Intensive treatment of lymphoedema,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802361,Palliative treatment of lymphoedema,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802493,Oedema of neck,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802547,Lymphoedema monitoring,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802878,Limb oedema of sudden onset,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802880,Oedema of head,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44802882,Referral to community lymphoedema service,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44805390,Worsening peripheral oedema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44806913,Unilateral oedema of arm,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44809280,Referred by lymphoedema service,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44811198,Seen in community lymphoedema clinic,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44811523,Seen in lymphoedema clinic,Observation,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
44813738,Moderate lymphoedema of limb,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
45763811,Edema of lower eyelid,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
45763822,Edema of upper eyelid,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
45766923,Massive ovarian edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
45767286,Exudative edema,Condition,SNOMED,standard,Edema,peripheral_edema,Peripheral oedema,condition
